centroide,cruce,año,turno,cantidad_ciclistas,tipo_relevamiento
732,FRAY JUSTO SANTAMARIA DE ORO@SOLER,2018,mañana,42,barrios
732,FRAY JUSTO SANTAMARIA DE ORO@SOLER,2018,tarde,29,barrios
733,URIARTE@NICARAGUA,2013,mañana,2,barrios
733,URIARTE@NICARAGUA,2013,tarde,0,barrios
733,URIARTE@NICARAGUA,2014,mañana,18,barrios
733,URIARTE@NICARAGUA,2014,tarde,12,barrios
733,URIARTE@NICARAGUA,2015,mañana,11,barrios
733,URIARTE@NICARAGUA,2015,tarde,17,barrios
733,URIARTE@NICARAGUA,2016,mañana,6,barrios
733,URIARTE@NICARAGUA,2016,tarde,19,barrios
733,URIARTE@NICARAGUA,2017,mañana,9,barrios
733,URIARTE@NICARAGUA,2017,tarde,20,barrios
733,URIARTE@NICARAGUA,2018,mañana,13,barrios
733,URIARTE@NICARAGUA,2018,tarde,17,barrios
734,THAMES@COSTA RICA,2013,mañana,4,barrios
734,THAMES@COSTA RICA,2013,tarde,0,barrios
734,THAMES@COSTA RICA,2014,mañana,12,barrios
734,THAMES@COSTA RICA,2014,tarde,20,barrios
734,THAMES@COSTA RICA,2015,mañana,8,barrios
734,THAMES@COSTA RICA,2015,tarde,18,barrios
734,THAMES@COSTA RICA,2016,mañana,14,barrios
734,THAMES@COSTA RICA,2016,tarde,12,barrios
734,THAMES@COSTA RICA,2017,mañana,16,barrios
734,THAMES@COSTA RICA,2017,tarde,15,barrios
734,THAMES@COSTA RICA,2018,mañana,20,barrios
734,THAMES@COSTA RICA,2018,tarde,17,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2013,mañana,11,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2013,tarde,6,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2014,mañana,15,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2014,tarde,13,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2015,mañana,26,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2015,tarde,32,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2016,mañana,26,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2016,tarde,36,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2017,mañana,29,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2017,tarde,30,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2018,mañana,58,barrios
725,"COSTA RICA@ACUÑA DE FIGUEROA, FRANCISCO",2018,tarde,35,barrios
726,GASCON@EL SALVADOR,2013,mañana,11,barrios
726,GASCON@EL SALVADOR,2013,tarde,19,barrios
726,GASCON@EL SALVADOR,2014,mañana,18,barrios
726,GASCON@EL SALVADOR,2014,tarde,17,barrios
726,GASCON@EL SALVADOR,2015,mañana,12,barrios
726,GASCON@EL SALVADOR,2015,tarde,19,barrios
726,GASCON@EL SALVADOR,2016,mañana,7,barrios
726,GASCON@EL SALVADOR,2016,tarde,11,barrios
726,GASCON@EL SALVADOR,2017,mañana,7,barrios
726,GASCON@EL SALVADOR,2017,tarde,19,barrios
726,GASCON@EL SALVADOR,2018,mañana,13,barrios
726,GASCON@EL SALVADOR,2018,tarde,14,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2013,mañana,43,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2013,tarde,74,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2014,mañana,63,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2014,tarde,121,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2015,mañana,66,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2015,tarde,92,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2016,mañana,60,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2016,tarde,65,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2017,mañana,51,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2017,tarde,69,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2018,mañana,79,barrios
727,"ALVAREZ, JULIAN@HONDURAS",2018,tarde,139,barrios
728,ARAOZ@GORRITI,2013,mañana,87,barrios
728,ARAOZ@GORRITI,2013,tarde,226,barrios
728,ARAOZ@GORRITI,2014,mañana,87,barrios
728,ARAOZ@GORRITI,2014,tarde,266,barrios
728,ARAOZ@GORRITI,2015,mañana,79,barrios
728,ARAOZ@GORRITI,2015,tarde,217,barrios
728,ARAOZ@GORRITI,2016,mañana,93,barrios
728,ARAOZ@GORRITI,2016,tarde,278,barrios
728,ARAOZ@GORRITI,2017,mañana,84,barrios
728,ARAOZ@GORRITI,2017,tarde,241,barrios
728,ARAOZ@GORRITI,2018,mañana,118,barrios
728,ARAOZ@GORRITI,2018,tarde,289,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2013,mañana,24,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2013,tarde,25,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2014,mañana,36,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2014,tarde,39,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2015,mañana,18,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2015,tarde,65,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2016,mañana,18,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2016,tarde,24,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2017,mañana,22,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2017,tarde,32,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2018,mañana,28,barrios
729,"MALABIA@VEGA, NICETO, Cnel.",2018,tarde,41,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2013,mañana,23,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2013,tarde,28,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2014,mañana,75,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2014,tarde,74,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2015,mañana,102,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2015,tarde,109,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2016,mañana,112,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2016,tarde,101,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2017,mañana,114,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2017,tarde,128,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2018,mañana,194,barrios
740,"ACUÑA DE FIGUEROA, FRANCISCO@HUMAHUACA",2018,tarde,170,barrios
741,GASCON@CORRIENTES,2013,mañana,100,barrios
741,GASCON@CORRIENTES,2013,tarde,74,barrios
741,GASCON@CORRIENTES,2014,mañana,93,barrios
741,GASCON@CORRIENTES,2014,tarde,57,barrios
741,GASCON@CORRIENTES,2015,mañana,57,barrios
741,GASCON@CORRIENTES,2015,tarde,59,barrios
741,GASCON@CORRIENTES,2016,mañana,46,barrios
741,GASCON@CORRIENTES,2016,tarde,68,barrios
741,GASCON@CORRIENTES,2017,mañana,94,barrios
741,GASCON@CORRIENTES,2017,tarde,67,barrios
741,GASCON@CORRIENTES,2018,mañana,91,barrios
741,GASCON@CORRIENTES,2018,tarde,66,barrios
742,PALESTINA@SARMIENTO,2013,mañana,17,barrios
742,PALESTINA@SARMIENTO,2013,tarde,26,barrios
742,PALESTINA@SARMIENTO,2014,mañana,14,barrios
742,PALESTINA@SARMIENTO,2014,tarde,29,barrios
742,PALESTINA@SARMIENTO,2015,mañana,12,barrios
742,PALESTINA@SARMIENTO,2015,tarde,17,barrios
742,PALESTINA@SARMIENTO,2016,mañana,8,barrios
742,PALESTINA@SARMIENTO,2016,tarde,20,barrios
742,PALESTINA@SARMIENTO,2017,mañana,20,barrios
742,PALESTINA@SARMIENTO,2017,tarde,23,barrios
742,PALESTINA@SARMIENTO,2018,mañana,11,barrios
742,PALESTINA@SARMIENTO,2018,tarde,40,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2013,mañana,20,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2013,tarde,38,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2014,mañana,15,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2014,tarde,49,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2015,mañana,14,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2015,tarde,34,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2016,mañana,21,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2016,tarde,38,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2017,mañana,17,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2017,tarde,50,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2018,mañana,15,barrios
743,"PRINGLES@PERON, JUAN DOMINGO, TTE.",2018,tarde,48,barrios
744,YATAY@POTOSI,2013,mañana,94,barrios
744,YATAY@POTOSI,2013,tarde,157,barrios
744,YATAY@POTOSI,2014,mañana,96,barrios
744,YATAY@POTOSI,2014,tarde,113,barrios
744,YATAY@POTOSI,2015,mañana,85,barrios
744,YATAY@POTOSI,2015,tarde,132,barrios
744,YATAY@POTOSI,2016,mañana,44,barrios
744,YATAY@POTOSI,2016,tarde,140,barrios
744,YATAY@POTOSI,2017,mañana,64,barrios
744,YATAY@POTOSI,2017,tarde,126,barrios
744,YATAY@POTOSI,2018,mañana,96,barrios
744,YATAY@POTOSI,2018,tarde,198,barrios
746,HUMBOLDT@CORRIENTES,2013,mañana,18,barrios
746,HUMBOLDT@CORRIENTES,2013,tarde,61,barrios
746,HUMBOLDT@CORRIENTES,2014,mañana,61,barrios
746,HUMBOLDT@CORRIENTES,2014,tarde,66,barrios
746,HUMBOLDT@CORRIENTES,2015,mañana,23,barrios
746,HUMBOLDT@CORRIENTES,2015,tarde,69,barrios
746,HUMBOLDT@CORRIENTES,2016,mañana,56,barrios
746,HUMBOLDT@CORRIENTES,2016,tarde,57,barrios
746,HUMBOLDT@CORRIENTES,2017,mañana,63,barrios
746,HUMBOLDT@CORRIENTES,2017,tarde,53,barrios
746,HUMBOLDT@CORRIENTES,2018,mañana,89,barrios
746,HUMBOLDT@CORRIENTES,2018,tarde,64,barrios
747,FITZ ROY@VILLARROEL,2013,mañana,2,barrios
747,FITZ ROY@VILLARROEL,2013,tarde,8,barrios
747,FITZ ROY@VILLARROEL,2014,mañana,3,barrios
747,FITZ ROY@VILLARROEL,2014,tarde,6,barrios
747,FITZ ROY@VILLARROEL,2015,mañana,2,barrios
747,FITZ ROY@VILLARROEL,2015,tarde,4,barrios
747,FITZ ROY@VILLARROEL,2016,mañana,4,barrios
747,FITZ ROY@VILLARROEL,2016,tarde,6,barrios
747,FITZ ROY@VILLARROEL,2017,mañana,5,barrios
747,FITZ ROY@VILLARROEL,2017,tarde,7,barrios
747,FITZ ROY@VILLARROEL,2018,mañana,12,barrios
747,FITZ ROY@VILLARROEL,2018,tarde,14,barrios
748,BONPLAND@VERA,2013,mañana,13,barrios
748,BONPLAND@VERA,2013,tarde,26,barrios
748,BONPLAND@VERA,2014,mañana,17,barrios
748,BONPLAND@VERA,2014,tarde,13,barrios
748,BONPLAND@VERA,2015,mañana,8,barrios
748,BONPLAND@VERA,2015,tarde,17,barrios
748,BONPLAND@VERA,2016,mañana,12,barrios
748,BONPLAND@VERA,2016,tarde,22,barrios
748,BONPLAND@VERA,2017,mañana,13,barrios
748,BONPLAND@VERA,2017,tarde,15,barrios
748,BONPLAND@VERA,2018,mañana,13,barrios
748,BONPLAND@VERA,2018,tarde,21,barrios
749,GUEVARA@LEIVA,2013,mañana,5,barrios
749,GUEVARA@LEIVA,2013,tarde,14,barrios
749,GUEVARA@LEIVA,2014,mañana,16,barrios
749,GUEVARA@LEIVA,2014,tarde,18,barrios
749,GUEVARA@LEIVA,2015,mañana,11,barrios
749,GUEVARA@LEIVA,2015,tarde,20,barrios
749,GUEVARA@LEIVA,2016,mañana,19,barrios
749,GUEVARA@LEIVA,2016,tarde,24,barrios
749,GUEVARA@LEIVA,2017,mañana,11,barrios
749,GUEVARA@LEIVA,2017,tarde,16,barrios
749,GUEVARA@LEIVA,2018,mañana,13,barrios
749,GUEVARA@LEIVA,2018,tarde,24,barrios
750,"ARENAL, CONCEPCION@ROSETI",2013,mañana,7,barrios
750,"ARENAL, CONCEPCION@ROSETI",2013,tarde,6,barrios
750,"ARENAL, CONCEPCION@ROSETI",2014,mañana,26,barrios
750,"ARENAL, CONCEPCION@ROSETI",2014,tarde,17,barrios
750,"ARENAL, CONCEPCION@ROSETI",2015,mañana,16,barrios
750,"ARENAL, CONCEPCION@ROSETI",2015,tarde,14,barrios
750,"ARENAL, CONCEPCION@ROSETI",2016,mañana,20,barrios
750,"ARENAL, CONCEPCION@ROSETI",2016,tarde,20,barrios
750,"ARENAL, CONCEPCION@ROSETI",2017,mañana,29,barrios
750,"ARENAL, CONCEPCION@ROSETI",2017,tarde,21,barrios
750,"ARENAL, CONCEPCION@ROSETI",2018,mañana,19,barrios
750,"ARENAL, CONCEPCION@ROSETI",2018,tarde,22,barrios
751,ESTOMBA@GIRARDOT,2013,mañana,10,barrios
751,ESTOMBA@GIRARDOT,2013,tarde,8,barrios
751,ESTOMBA@GIRARDOT,2014,mañana,11,barrios
751,ESTOMBA@GIRARDOT,2014,tarde,8,barrios
751,ESTOMBA@GIRARDOT,2015,mañana,8,barrios
751,ESTOMBA@GIRARDOT,2015,tarde,6,barrios
751,ESTOMBA@GIRARDOT,2016,mañana,13,barrios
751,ESTOMBA@GIRARDOT,2016,tarde,8,barrios
751,ESTOMBA@GIRARDOT,2017,mañana,10,barrios
751,ESTOMBA@GIRARDOT,2017,tarde,3,barrios
751,ESTOMBA@GIRARDOT,2018,mañana,14,barrios
751,ESTOMBA@GIRARDOT,2018,tarde,8,barrios
752,HEREDIA@MONTENEGRO,2013,mañana,11,barrios
752,HEREDIA@MONTENEGRO,2013,tarde,9,barrios
752,HEREDIA@MONTENEGRO,2014,mañana,9,barrios
752,HEREDIA@MONTENEGRO,2014,tarde,12,barrios
752,HEREDIA@MONTENEGRO,2015,mañana,17,barrios
752,HEREDIA@MONTENEGRO,2015,tarde,8,barrios
752,HEREDIA@MONTENEGRO,2016,mañana,11,barrios
752,HEREDIA@MONTENEGRO,2016,tarde,5,barrios
752,HEREDIA@MONTENEGRO,2017,mañana,11,barrios
752,HEREDIA@MONTENEGRO,2017,tarde,5,barrios
752,HEREDIA@MONTENEGRO,2018,mañana,11,barrios
752,HEREDIA@MONTENEGRO,2018,tarde,18,barrios
753,ELCANO@BALBOA,2013,mañana,2,barrios
753,ELCANO@BALBOA,2013,tarde,8,barrios
753,ELCANO@BALBOA,2014,mañana,5,barrios
753,ELCANO@BALBOA,2014,tarde,8,barrios
753,ELCANO@BALBOA,2015,mañana,5,barrios
753,ELCANO@BALBOA,2015,tarde,13,barrios
753,ELCANO@BALBOA,2016,mañana,6,barrios
753,ELCANO@BALBOA,2016,tarde,10,barrios
753,ELCANO@BALBOA,2017,mañana,4,barrios
753,ELCANO@BALBOA,2017,tarde,7,barrios
753,ELCANO@BALBOA,2018,mañana,5,barrios
753,ELCANO@BALBOA,2018,tarde,14,barrios
754,PAZ SOLDAN@AVALOS,2013,mañana,5,barrios
754,PAZ SOLDAN@AVALOS,2013,tarde,9,barrios
754,PAZ SOLDAN@AVALOS,2014,mañana,7,barrios
754,PAZ SOLDAN@AVALOS,2014,tarde,11,barrios
754,PAZ SOLDAN@AVALOS,2015,mañana,10,barrios
754,PAZ SOLDAN@AVALOS,2015,tarde,12,barrios
754,PAZ SOLDAN@AVALOS,2016,mañana,10,barrios
754,PAZ SOLDAN@AVALOS,2016,tarde,6,barrios
754,PAZ SOLDAN@AVALOS,2017,mañana,5,barrios
754,PAZ SOLDAN@AVALOS,2017,tarde,14,barrios
754,PAZ SOLDAN@AVALOS,2018,mañana,5,barrios
754,PAZ SOLDAN@AVALOS,2018,tarde,13,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2013,mañana,14,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2013,tarde,3,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2014,mañana,14,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2014,tarde,5,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2015,mañana,15,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2015,tarde,3,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2016,mañana,9,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2016,tarde,4,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2017,mañana,6,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2017,tarde,6,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2018,mañana,5,barrios
755,"YERUA@BIELSA, RAFAEL, Dr.",2018,tarde,4,barrios
756,LASCANO@LLAVALLOL,2013,mañana,5,barrios
756,LASCANO@LLAVALLOL,2013,tarde,18,barrios
756,LASCANO@LLAVALLOL,2014,mañana,3,barrios
756,LASCANO@LLAVALLOL,2014,tarde,10,barrios
756,LASCANO@LLAVALLOL,2015,mañana,14,barrios
756,LASCANO@LLAVALLOL,2015,tarde,13,barrios
756,LASCANO@LLAVALLOL,2016,mañana,15,barrios
756,LASCANO@LLAVALLOL,2016,tarde,22,barrios
756,LASCANO@LLAVALLOL,2017,mañana,13,barrios
756,LASCANO@LLAVALLOL,2017,tarde,12,barrios
756,LASCANO@LLAVALLOL,2018,mañana,7,barrios
756,LASCANO@LLAVALLOL,2018,tarde,16,barrios
757,GENOVA@CAMPANA,2013,mañana,3,barrios
757,GENOVA@CAMPANA,2013,tarde,10,barrios
757,GENOVA@CAMPANA,2014,mañana,4,barrios
757,GENOVA@CAMPANA,2014,tarde,7,barrios
757,GENOVA@CAMPANA,2015,mañana,10,barrios
757,GENOVA@CAMPANA,2015,tarde,7,barrios
757,GENOVA@CAMPANA,2016,mañana,11,barrios
757,GENOVA@CAMPANA,2016,tarde,12,barrios
757,GENOVA@CAMPANA,2017,mañana,11,barrios
757,GENOVA@CAMPANA,2017,tarde,12,barrios
757,GENOVA@CAMPANA,2018,mañana,6,barrios
757,GENOVA@CAMPANA,2018,tarde,13,barrios
758,ARREGUI@CUENCA,2013,mañana,8,barrios
758,ARREGUI@CUENCA,2013,tarde,12,barrios
758,ARREGUI@CUENCA,2014,mañana,10,barrios
758,ARREGUI@CUENCA,2014,tarde,16,barrios
758,ARREGUI@CUENCA,2015,mañana,12,barrios
758,ARREGUI@CUENCA,2015,tarde,11,barrios
758,ARREGUI@CUENCA,2016,mañana,15,barrios
758,ARREGUI@CUENCA,2016,tarde,10,barrios
758,ARREGUI@CUENCA,2017,mañana,16,barrios
758,ARREGUI@CUENCA,2017,tarde,23,barrios
758,ARREGUI@CUENCA,2018,mañana,13,barrios
758,ARREGUI@CUENCA,2018,tarde,13,barrios
759,SANTO TOME@HELGUERA,2013,mañana,1,barrios
759,SANTO TOME@HELGUERA,2013,tarde,20,barrios
759,SANTO TOME@HELGUERA,2014,mañana,14,barrios
759,SANTO TOME@HELGUERA,2014,tarde,10,barrios
759,SANTO TOME@HELGUERA,2015,mañana,7,barrios
759,SANTO TOME@HELGUERA,2015,tarde,18,barrios
759,SANTO TOME@HELGUERA,2016,mañana,11,barrios
759,SANTO TOME@HELGUERA,2016,tarde,23,barrios
759,SANTO TOME@HELGUERA,2017,mañana,8,barrios
759,SANTO TOME@HELGUERA,2017,tarde,27,barrios
759,SANTO TOME@HELGUERA,2018,mañana,13,barrios
759,SANTO TOME@HELGUERA,2018,tarde,29,barrios
760,"SASTRE, MARCOS@ARGERICH",2013,mañana,2,barrios
760,"SASTRE, MARCOS@ARGERICH",2013,tarde,22,barrios
760,"SASTRE, MARCOS@ARGERICH",2014,mañana,14,barrios
760,"SASTRE, MARCOS@ARGERICH",2014,tarde,23,barrios
760,"SASTRE, MARCOS@ARGERICH",2015,mañana,16,barrios
760,"SASTRE, MARCOS@ARGERICH",2015,tarde,17,barrios
760,"SASTRE, MARCOS@ARGERICH",2016,mañana,11,barrios
760,"SASTRE, MARCOS@ARGERICH",2016,tarde,17,barrios
760,"SASTRE, MARCOS@ARGERICH",2017,mañana,18,barrios
760,"SASTRE, MARCOS@ARGERICH",2017,tarde,14,barrios
760,"SASTRE, MARCOS@ARGERICH",2018,mañana,13,barrios
760,"SASTRE, MARCOS@ARGERICH",2018,tarde,35,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2013,mañana,15,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2013,tarde,18,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2014,mañana,26,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2014,tarde,20,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2015,mañana,23,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2015,tarde,29,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2016,mañana,29,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2016,tarde,23,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2017,mañana,33,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2017,tarde,28,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2018,mañana,34,barrios
761,"DIAZ, CESAR, GRAL.@CHIVILCOY",2018,tarde,25,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2013,mañana,9,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2013,tarde,15,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2014,mañana,8,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2014,tarde,14,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2015,mañana,6,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2015,tarde,18,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2016,mañana,7,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2016,tarde,15,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2017,mañana,7,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2017,tarde,15,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2018,mañana,7,barrios
762,"MAGARIÑOS CERVANTES, A.@BAHIA BLANCA",2018,tarde,19,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2013,mañana,8,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2013,tarde,10,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2014,mañana,7,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2014,tarde,8,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2015,mañana,12,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2015,tarde,15,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2016,mañana,9,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2016,tarde,16,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2017,mañana,11,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2017,tarde,12,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2018,mañana,9,barrios
763,"CAMARONES@GONZALEZ, JOAQUIN V.",2018,tarde,18,barrios
764,SAN BLAS@SAN NICOLAS,2013,mañana,10,barrios
764,SAN BLAS@SAN NICOLAS,2013,tarde,17,barrios
764,SAN BLAS@SAN NICOLAS,2014,mañana,11,barrios
764,SAN BLAS@SAN NICOLAS,2014,tarde,13,barrios
764,SAN BLAS@SAN NICOLAS,2015,mañana,7,barrios
764,SAN BLAS@SAN NICOLAS,2015,tarde,14,barrios
764,SAN BLAS@SAN NICOLAS,2016,mañana,9,barrios
764,SAN BLAS@SAN NICOLAS,2016,tarde,5,barrios
764,SAN BLAS@SAN NICOLAS,2017,mañana,11,barrios
764,SAN BLAS@SAN NICOLAS,2017,tarde,16,barrios
764,SAN BLAS@SAN NICOLAS,2018,mañana,8,barrios
764,SAN BLAS@SAN NICOLAS,2018,tarde,17,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2013,mañana,17,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2013,tarde,13,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2014,mañana,7,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2014,tarde,16,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2015,mañana,12,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2015,tarde,11,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2016,mañana,15,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2016,tarde,13,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2017,mañana,15,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2017,tarde,16,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2018,mañana,39,barrios
765,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",2018,tarde,41,barrios
766,SAN BLAS@BERNALDES,2013,mañana,7,barrios
766,SAN BLAS@BERNALDES,2013,tarde,11,barrios
766,SAN BLAS@BERNALDES,2014,mañana,7,barrios
766,SAN BLAS@BERNALDES,2014,tarde,12,barrios
766,SAN BLAS@BERNALDES,2015,mañana,9,barrios
766,SAN BLAS@BERNALDES,2015,tarde,7,barrios
766,SAN BLAS@BERNALDES,2016,mañana,8,barrios
766,SAN BLAS@BERNALDES,2016,tarde,14,barrios
766,SAN BLAS@BERNALDES,2017,mañana,9,barrios
766,SAN BLAS@BERNALDES,2017,tarde,14,barrios
766,SAN BLAS@BERNALDES,2018,mañana,10,barrios
766,SAN BLAS@BERNALDES,2018,tarde,5,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2013,mañana,8,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2013,tarde,5,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2014,mañana,7,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2014,tarde,13,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2015,mañana,4,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2015,tarde,11,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2016,mañana,3,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2016,tarde,10,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2017,mañana,5,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2017,tarde,14,barrios
